replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
45,2500,5,bounded,ccmar,0.15,full,0.15749307020953598,0.006536746287658488,0.14468128290964946,0.1703048575094225,1
45,2500,5,bounded,ccmar,0.15,cc,0.16590427420704754,0.01036165003863508,0.14559581331091473,0.18621273510318034,1
45,2500,5,bounded,ccmar,0.15,seq,0.16296370974838437,0.009682398898858349,0.14398655662267174,0.181940862874097,1
46,2500,5,bounded,ccmar,0.15,full,0.1497752446097207,0.00684048482202954,0.1363681407217499,0.16318234849769148,1
46,2500,5,bounded,ccmar,0.15,cc,0.14073309161874867,0.009930544370340647,0.12126958230600401,0.16019660093149332,1
46,2500,5,bounded,ccmar,0.15,seq,0.14093936287168543,0.009352093542574887,0.12260959634818905,0.1592691293951818,1
47,2500,5,bounded,ccmar,0.15,full,0.154861190528776,0.006764003654352036,0.1416039869749487,0.16811839408260332,1
47,2500,5,bounded,ccmar,0.15,cc,0.15469248927690768,0.00976114516145765,0.13556099631258328,0.17382398224123208,1
47,2500,5,bounded,ccmar,0.15,seq,0.1536960245529217,0.009129472597310912,0.13580258706434697,0.17158946204149642,1
48,2500,5,bounded,ccmar,0.15,full,0.15687204986275202,0.006623306567185083,0.14389060753250163,0.16985349219300241,1
48,2500,5,bounded,ccmar,0.15,cc,0.15828497032944255,0.008793529686451166,0.14104996884701448,0.17551997181187062,1
48,2500,5,bounded,ccmar,0.15,seq,0.1562422440571449,0.008317380915429965,0.1399404770172014,0.17254401109708842,1
49,2500,5,bounded,ccmar,0.15,full,0.15889234575599018,0.006821037479803567,0.14552335795837734,0.172261333553603,1
49,2500,5,bounded,ccmar,0.15,cc,0.15288410421215773,0.008869686671573425,0.13549983778171887,0.1702683706425966,1
49,2500,5,bounded,ccmar,0.15,seq,0.1525069141371627,0.008631665141229239,0.13558916133374355,0.16942466694058184,1
50,2500,5,bounded,ccmar,0.15,full,0.13672697141292603,0.006566891992245027,0.1238560996177613,0.14959784320809077,0
50,2500,5,bounded,ccmar,0.15,cc,0.13857824196996113,0.00850882218346593,0.12190125693951244,0.1552552270004098,1
50,2500,5,bounded,ccmar,0.15,seq,0.13899631311840271,0.007705257531663504,0.12389428586473625,0.15409834037206918,1
51,2500,5,bounded,ccmar,0.15,full,0.14921146979683603,0.006683732622657162,0.13611159457413255,0.1623113450195395,1
51,2500,5,bounded,ccmar,0.15,cc,0.1540514391782292,0.009052718820499647,0.13630843632788198,0.1717944420285764,1
51,2500,5,bounded,ccmar,0.15,seq,0.15492447788915675,0.00866953128159007,0.13793250881439684,0.17191644696391667,1
52,2500,5,bounded,ccmar,0.15,full,0.15746903882340638,0.006711414025425808,0.1443149090482348,0.17062316859857796,1
52,2500,5,bounded,ccmar,0.15,cc,0.15460619302306128,0.010047195190890326,0.1349140523032722,0.17429833374285036,1
52,2500,5,bounded,ccmar,0.15,seq,0.15890059301712817,0.00960953330982949,0.14006625382162438,0.17773493221263195,1
53,2500,5,bounded,ccmar,0.15,full,0.14167090251835082,0.006744260845302577,0.1284523941592141,0.15488941087748753,1
