replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
54,2500,5,stress,ccmar,0.2558505160746848,cc,0.2411236576292164,0.012061541284188824,0.2174834711141633,0.26476384414426946,1
54,2500,5,stress,ccmar,0.2558505160746848,seq,0.23959840639668992,0.011821713893965776,0.21642827292898023,0.2627685398643996,1
55,2500,5,stress,ccmar,0.2558505160746848,full,0.26512711101052183,0.009908319861762178,0.2457071609341651,0.2845470610868786,1
55,2500,5,stress,ccmar,0.2558505160746848,cc,0.27459412158107877,0.019157664826148044,0.2370457884939388,0.3121424546682187,1
55,2500,5,stress,ccmar,0.2558505160746848,seq,0.31192854387658747,0.029813031355018813,0.25349607615078723,0.3703610116023877,1
56,2500,5,stress,ccmar,0.2558505160746848,full,0.24547369160468374,0.010072468903846343,0.22573201531774528,0.2652153678916222,1
56,2500,5,stress,ccmar,0.2558505160746848,cc,0.25500665671476336,0.013697503837203752,0.22816004251574482,0.28185327091378193,1
56,2500,5,stress,ccmar,0.2558505160746848,seq,0.2563890354415462,0.01390645581061531,0.22913288290014241,0.28364518798294996,1
57,2500,5,stress,ccmar,0.2558505160746848,full,0.2443138563934851,0.009556091417699563,0.22558426138182164,0.26304345140514857,1
57,2500,5,stress,ccmar,0.2558505160746848,cc,0.2701148259493728,0.01944013881733022,0.2320128540129465,0.30821679788579914,1
57,2500,5,stress,ccmar,0.2558505160746848,seq,0.2674587491484749,0.02064369224579885,0.22699785583878035,0.30791964245816944,1
58,2500,5,stress,ccmar,0.2558505160746848,full,0.2492240659614719,0.010375675863212126,0.2288881149543146,0.2695600169686292,1
58,2500,5,stress,ccmar,0.2558505160746848,cc,0.23187384570297664,0.01778382998463993,0.1970181794258989,0.2667295119800544,1
58,2500,5,stress,ccmar,0.2558505160746848,seq,0.2415399170593183,0.016309200064151434,0.20957447231692314,0.2735053618017134,1
59,2500,5,stress,ccmar,0.2558505160746848,full,0.25843514664511724,0.009058398905801646,0.24068101103214898,0.2761892822580855,1
59,2500,5,stress,ccmar,0.2558505160746848,cc,0.2640804836154234,0.019580533742398324,0.22570334268225142,0.3024576245485954,1
59,2500,5,stress,ccmar,0.2558505160746848,seq,0.27196752011829517,0.019738404335140763,0.23328095850913,0.31065408172746034,1
60,2500,5,stress,ccmar,0.2558505160746848,full,0.2568659291533052,0.009977339399950949,0.23731070326786885,0.27642115503874154,1
60,2500,5,stress,ccmar,0.2558505160746848,cc,0.256353270233858,0.012794453873546212,0.23127660143984846,0.28142993902786756,1
60,2500,5,stress,ccmar,0.2558505160746848,seq,0.2564990624751257,0.012586374158797249,0.2318302224279375,0.28116790252231394,1
61,2500,5,stress,ccmar,0.2558505160746848,full,0.2570159154735346,0.009521894586910572,0.23835334501860297,0.2756784859284662,1
61,2500,5,stress,ccmar,0.2558505160746848,cc,0.2675935369400481,0.020533162010363294,0.22734927891101,0.30783779496908625,1
