replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
14,2500,5,bounded,seqmar,0.15,full,0.1579133075656721,0.006871631198277888,0.14444515790200563,0.17138145722933856,1
14,2500,5,bounded,seqmar,0.15,cc,0.15621008294091362,0.008802763943199869,0.1389569826478341,0.17346318323399315,1
14,2500,5,bounded,seqmar,0.15,seq,0.15306244549488837,0.011569816727408755,0.13038602140143815,0.1757388695883386,1
15,2500,5,bounded,seqmar,0.15,full,0.14155100080055122,0.006579873662740646,0.1286546853987559,0.15444731620234653,1
15,2500,5,bounded,seqmar,0.15,cc,0.15003442884719143,0.0075352315725448,0.1352656463498345,0.16480321134454834,1
15,2500,5,bounded,seqmar,0.15,seq,0.15121748935421792,0.008874629876982138,0.1338235344192098,0.16861144428922603,1
16,2500,5,bounded,seqmar,0.15,full,0.14183317210454716,0.00666164260255976,0.12877659252565235,0.15488975168344196,1
16,2500,5,bounded,seqmar,0.15,cc,0.1597953174204732,0.00839621148803947,0.14333904529733438,0.17625158954361203,1
16,2500,5,bounded,seqmar,0.15,seq,0.15863653383888254,0.009552736653220031,0.1399135140447756,0.1773595536329895,1
17,2500,5,bounded,seqmar,0.15,full,0.14498346036165444,0.006764893051522107,0.13172451362140583,0.15824240710190304,1
17,2500,5,bounded,seqmar,0.15,cc,0.14731301553422665,0.008468023233353016,0.13071599497660633,0.16391003609184698,1
17,2500,5,bounded,seqmar,0.15,seq,0.13365327065897686,0.010899701269402467,0.11229024872870252,0.1550162925892512,1
18,2500,5,bounded,seqmar,0.15,full,0.14734501942849243,0.006649857803816444,0.13431153763069958,0.16037850122628527,1
18,2500,5,bounded,seqmar,0.15,cc,0.14222233580904473,0.009759070905060585,0.12309490831255326,0.1613497633055362,1
18,2500,5,bounded,seqmar,0.15,seq,0.14069885656347372,0.012512279016705858,0.116175240326214,0.16522247280073343,1
19,2500,5,bounded,seqmar,0.15,full,0.14704083663819548,0.006672078108930724,0.13396380384265313,0.16011786943373782,1
19,2500,5,bounded,seqmar,0.15,cc,0.145789724136761,0.010374756472411454,0.12545557510246072,0.16612387317106128,1
19,2500,5,bounded,seqmar,0.15,seq,0.14944863109223888,0.02068771067047726,0.10890146325551847,0.1899957989289593,1
20,2500,5,bounded,seqmar,0.15,full,0.15509886750560334,0.006539707282483111,0.14228127676250213,0.16791645824870455,1
