replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
54,2500,seqmar,0.2558505160746848,cc,0.23212973100136725,0.013522520118176107,0.20562607858952375,0.25863338341321074,1
54,2500,seqmar,0.2558505160746848,cc_ccproj,0.22922709832540314,0.013633935899633264,0.20250507499459425,0.25594912165621203,1
54,2500,seqmar,0.2558505160746848,seq,0.24544201748088482,0.014724246917114062,0.21658302382386632,0.2743010111379033,1
55,2500,seqmar,0.2558505160746848,full,0.23289155127071554,0.010996423471962457,0.21133895730691823,0.25444414523451286,0
55,2500,seqmar,0.2558505160746848,cc,0.20449135873443075,0.015570880325596973,0.17397299408867736,0.23500972338018414,0
55,2500,seqmar,0.2558505160746848,cc_ccproj,0.2045936959734706,0.015239204508529869,0.17472540398371164,0.23446198796322956,0
55,2500,seqmar,0.2558505160746848,seq,0.24159907677302694,0.012696290462329724,0.2167148047296013,0.2664833488164526,1
56,2500,seqmar,0.2558505160746848,full,0.23969387006505138,0.009062145225173616,0.22193239180103946,0.2574553483290633,1
56,2500,seqmar,0.2558505160746848,cc,0.19748994073263704,0.01150537951379714,0.17493981125712968,0.2200400702081444,0
56,2500,seqmar,0.2558505160746848,cc_ccproj,0.19742053849235813,0.011419313171784833,0.17503909594747602,0.21980198103724025,0
56,2500,seqmar,0.2558505160746848,seq,0.23003048822909777,0.010672324039272808,0.20911311748078204,0.2509478589774135,0
57,2500,seqmar,0.2558505160746848,full,0.26022300144183175,0.010217255714696621,0.24019754822019032,0.28024845466347315,1
